player_id,bet_frequency,stake_variance,chasing_ratio,session_duration_avg,loss_streak_response,deposit_frequency,time_of_day_skew,withdrawal_ratio,self_excl_attempts,total_bet_amd,total_deposit,total_withdrawal,risk_level,risk_label
P00503,5.056,1067.6,1.342,15.452,3.0,0.333,0.031,0.548,0,236086,31000,17000.0,recreational,0
P00504,4.356,193.5,1.14,13.533,0.75,0.5,0.089,0.571,0,37600,7000,4000.0,recreational,0
P00505,29.944,2877.1,1.641,36.964,1.605,1.167,0.092,1.746,0,2598325,244000,426000.0,regular,0
P00506,2.411,767.9,1.353,16.522,0.471,0.333,0.145,0.605,0,96800,43000,26000.0,recreational,0
P00507,3.228,914.4,1.389,16.055,1.0,0.167,0.0,0.0,0,139500,15000,0.0,recreational,0
P00508,10.772,1792.3,1.715,33.453,2.339,0.833,0.148,0.192,0,549584,73000,14000.0,regular,0
P00509,5.094,1132.9,1.443,13.977,0.773,0.333,0.031,0.0,0,236800,35000,0.0,recreational,0
P00510,27.106,1468.2,1.647,36.792,1.383,1.5,0.066,1.417,0,1335447,175000,248000.0,regular,0
P00511,3.267,1169.8,1.326,15.469,1.0,0.333,0.107,0.642,0,190500,67000,43000.0,recreational,0
P00512,3.383,882.6,1.4,14.441,0.516,0.167,0.08,2.111,0,136900,9000,19000.0,recreational,0
P00513,2.839,889.4,1.157,18.593,1.0,0.333,0.041,0.9,0,138500,30000,27000.0,recreational,0
P00514,5.444,1790.3,1.436,15.852,1.0,0.833,0.079,0.656,0,501239,160000,105000.0,recreational,0
P00515,6.767,207.2,1.274,14.659,1.278,0.667,0.069,0.846,0,60508,13000,11000.0,recreational,0
P00516,338.489,15164.3,2.216,132.492,2.0,4.833,0.383,0.0,0,39886701,467000,0.0,problem,1
P00517,0.35,109.3,2.0,14.685,1.0,0.167,0.0,0.75,0,2500,8000,6000.0,recreational,0
P00518,49.039,219.6,1.542,33.377,1.41,4.333,0.104,0.413,0,346624,63000,26000.0,regular,0
P00519,1.711,719.0,1.203,15.198,1.0,0.167,0.0,0.0,0,72300,10000,0.0,recreational,0
P00520,3.344,1356.8,1.439,14.907,0.364,0.5,0.012,0.737,0,165651,76000,56000.0,recreational,0
P00521,35.739,577.2,1.853,35.931,1.871,1.667,0.085,1.143,0,612656,84000,96000.0,regular,0
P00522,30.528,485.7,1.58,36.606,1.459,1.5,0.135,1.74,0,501690,50000,87000.0,regular,0
P00523,1.439,2030.6,1.134,15.131,1.0,0.167,0.0,1.1,0,112400,20000,22000.0,recreational,0
P00524,33.483,1656.0,1.51,33.932,1.612,2.0,0.139,0.695,0,1752017,223000,155000.0,regular,0
P00525,0.233,63.2,1.25,19.757,1.0,0.167,0.0,0.0,0,1200,2000,0.0,recreational,0
P00526,1.75,744.4,1.187,12.689,0.996,0.167,0.133,0.0,0,70500,11000,0.0,recreational,0
P00527,31.15,2667.2,1.524,36.435,1.523,1.333,0.121,2.3,0,2679497,280000,644000.0,regular,0
P00528,3.967,1820.6,1.338,14.495,1.545,0.167,0.127,0.0,0,354900,68000,0.0,recreational,0
P00529,1.906,710.7,1.406,17.184,1.0,0.333,0.082,0.5,0,79900,54000,27000.0,recreational,0
P00530,14.894,1620.8,1.701,37.649,1.541,1.5,0.107,0.892,0,741309,148000,132000.0,regular,0
P00531,3.85,174.4,1.258,16.949,0.75,0.333,0.051,0.0,0,33900,6000,0.0,recreational,0
P00532,116.083,1586.4,1.941,70.242,1.78,0.167,0.25,0.0,0,2945000,4000,0.0,at_risk,1
P00533,14.039,1626.9,1.912,32.561,1.879,0.833,0.213,1.774,0,704431,124000,220000.0,regular,0
P00534,4.2,348.9,1.262,14.957,0.5,0.167,0.037,0.0,0,63900,7000,0.0,recreational,0
P00535,3.422,1050.7,1.281,15.629,1.0,0.333,0.023,0.0,0,156800,30000,0.0,recreational,0
P00536,299.483,14931.2,2.284,131.02,2.032,3.667,0.433,0.0,0,41649444,410000,0.0,problem,1
P00537,23.411,1632.5,1.534,39.003,1.316,1.5,0.136,0.854,0,1210026,158000,135000.0,regular,0
P00538,5.367,124.2,1.203,15.701,1.5,0.667,0.0,0.25,0,32021,12000,3000.0,recreational,0
P00539,4.083,1050.5,1.398,15.571,1.0,0.333,0.086,0.581,0,197700,31000,18000.0,recreational,0
P00540,3.694,157.9,0.967,14.363,1.0,0.167,0.032,2.5,0,31000,2000,5000.0,recreational,0
P00541,38.422,1526.4,1.521,34.983,1.752,2.833,0.089,1.031,0,1949826,294000,303000.0,regular,0
P00542,70.778,354.4,1.589,71.997,1.429,9.667,0.292,0.0,0,627663,170000,0.0,at_risk,1
P00543,21.778,515.1,1.726,31.976,1.585,0.833,0.116,1.35,0,349965,20000,27000.0,regular,0
P00544,4.356,961.8,1.478,13.708,1.081,0.667,0.054,0.625,0,197517,88000,55000.0,recreational,0
P00545,146.689,3541.8,2.101,70.678,1.882,3.833,0.275,0.0,0,10430467,470000,0.0,at_risk,1
P00546,2.1,1041.0,1.096,18.674,1.0,0.333,0.056,0.0,0,99000,21000,0.0,recreational,0
P00547,5.678,904.2,1.229,14.101,1.125,0.333,0.034,1.812,0,257100,32000,58000.0,recreational,0
P00548,1.672,355.0,1.642,15.833,1.0,0.5,0.186,0.0,0,25917,14000,0.0,recreational,0
P00549,2.022,191.3,1.219,12.42,1.0,0.167,0.058,0.0,0,17800,5000,0.0,recreational,0
P00550,4.783,637.3,1.301,16.316,1.0,0.5,0.049,2.056,0,163500,36000,74000.0,recreational,0
P00551,1.167,2362.2,0.83,15.678,1.0,0.5,0.133,0.0,0,81800,47000,0.0,recreational,0
P00552,3.072,732.6,1.139,13.775,0.875,0.333,0.063,0.806,0,110200,31000,25000.0,recreational,0
P00553,11.394,1751.5,1.914,34.686,2.058,0.833,0.102,0.596,0,593813,109000,65000.0,regular,0
P00554,3.733,856.7,1.466,14.863,1.0,0.333,0.083,0.0,0,161700,18000,0.0,recreational,0
P00555,4.161,1136.1,1.043,14.414,0.304,0.5,0.019,0.383,0,181763,47000,18000.0,recreational,0
P00556,3.85,192.0,1.543,16.242,0.762,0.333,0.091,1.125,0,35800,8000,9000.0,recreational,0
P00557,4.239,617.1,1.305,15.324,2.06,0.333,0.101,1.188,0,163400,48000,57000.0,recreational,0
P00558,2.683,197.5,1.238,18.691,1.0,0.167,0.13,0.0,0,24100,2000,0.0,recreational,0
P00559,2.839,904.7,1.614,14.012,1.0,0.333,0.123,1.857,0,117400,14000,26000.0,recreational,0
P00560,5.133,1608.2,1.64,14.906,1.0,0.167,0.038,4.562,0,385300,16000,73000.0,recreational,0
P00561,1.167,813.6,1.24,15.607,1.0,0.167,0.0,0.0,0,52500,9000,0.0,recreational,0
P00562,26.172,1200.4,1.347,34.052,1.436,2.333,0.153,0.58,0,1068762,176000,102000.0,regular,0
P00563,2.994,859.1,1.301,15.733,1.356,0.167,0.0,0.869,0,136600,61000,53000.0,recreational,0
P00564,37.722,1507.3,1.59,34.239,1.179,2.5,0.178,0.989,0,1898633,266000,263000.0,regular,0
P00565,2.45,864.3,1.129,15.911,1.0,0.167,0.079,0.909,0,104200,22000,20000.0,recreational,0
P00566,26.756,1414.2,1.644,33.658,1.033,2.0,0.092,0.915,0,1128419,213000,195000.0,regular,0
P00567,0.428,1018.6,1.275,9.981,1.0,0.167,0.0,0.0,0,26200,38000,0.0,recreational,0
P00568,3.267,790.0,1.522,14.105,1.0,0.167,0.0,1.357,0,141300,14000,19000.0,recreational,0
P00569,5.717,1557.6,1.264,16.263,1.0,0.333,0.0,0.746,0,440333,63000,47000.0,recreational,0
P00570,2.683,170.3,1.222,16.959,1.278,0.5,0.043,0.455,0,21800,11000,5000.0,recreational,0
P00571,36.867,318.5,1.546,34.945,1.406,2.0,0.076,1.793,0,367829,29000,52000.0,regular,0
P00572,5.756,198.4,1.321,14.389,0.833,0.667,0.081,0.235,0,54800,17000,4000.0,recreational,0
P00573,1.283,813.3,1.211,13.8,1.0,0.333,0.212,0.694,0,53690,36000,25000.0,recreational,0
P00574,101.033,6910.6,1.946,70.478,1.811,0.833,0.241,0.0,0,12420890,121000,0.0,at_risk,1
P00575,27.533,457.9,1.59,37.082,1.709,2.333,0.177,1.319,0,444980,69000,91000.0,regular,0
P00576,3.228,342.6,1.339,12.284,1.5,0.167,0.084,5.0,0,53300,2000,10000.0,recreational,0
P00577,4.356,1078.6,1.125,15.198,2.0,0.333,0.089,0.811,0,190422,37000,30000.0,recreational,0
P00578,38.344,373.9,1.642,35.552,1.579,2.167,0.206,2.175,0,420078,57000,124000.0,regular,0
P00579,36.322,1678.7,1.676,35.33,1.423,2.5,0.12,0.929,0,1937114,367000,341000.0,regular,0
P00580,21.856,1217.1,1.79,35.571,1.38,2.0,0.139,1.0,0,872692,127000,127000.0,regular,0
P00581,33.367,1705.7,1.649,33.599,1.366,2.333,0.146,1.42,0,1701981,219000,311000.0,regular,0
P00582,2.917,1019.2,1.745,15.47,1.0,0.333,0.053,0.873,0,134300,63000,55000.0,recreational,0
P00583,3.967,169.4,1.354,15.297,1.085,0.333,0.059,1.125,0,33303,8000,9000.0,recreational,0
P00584,2.528,2871.2,1.316,20.45,1.0,0.333,0.015,0.524,0,267600,105000,55000.0,recreational,0
P00585,4.706,1088.0,1.428,16.293,1.0,0.5,0.066,0.444,0,212980,63000,28000.0,recreational,0
P00586,46.161,340.7,1.528,35.355,1.299,2.333,0.131,1.365,0,491098,52000,71000.0,regular,0
P00587,3.889,174.5,1.336,15.99,1.0,0.167,0.02,1.625,0,31600,8000,13000.0,recreational,0
P00588,6.65,132.0,1.557,15.589,3.0,0.833,0.158,0.579,0,38668,19000,11000.0,recreational,0
P00589,4.239,188.4,1.279,14.71,1.0,0.333,0.0,1.333,0,38000,9000,12000.0,recreational,0
P00590,4.9,936.9,1.33,14.843,0.919,0.667,0.048,0.412,0,229200,34000,14000.0,recreational,0
P00591,3.811,1221.8,1.356,15.1,0.767,0.333,0.133,0.562,0,192517,32000,18000.0,recreational,0
P00592,2.606,134.8,1.263,17.239,1.5,0.5,0.03,0.688,0,21300,16000,11000.0,recreational,0
P00593,16.994,2069.2,1.544,33.033,1.548,1.167,0.059,0.883,0,892027,137000,121000.0,regular,0
P00594,0.428,160.1,1.25,16.506,1.0,0.167,0.0,0.0,0,3500,2000,0.0,recreational,0
P00595,0.661,177.2,1.486,13.989,1.0,0.167,0.235,0.0,0,4300,2000,0.0,recreational,0
P00596,5.056,101.3,1.191,15.707,1.0,0.5,0.092,0.0,0,27400,6000,0.0,recreational,0
P00597,0.778,974.1,1.625,10.789,1.0,0.333,0.0,0.0,0,35909,22000,0.0,recreational,0
P00598,93.178,6785.4,1.993,72.232,1.909,0.333,0.289,0.0,0,11127687,39000,0.0,at_risk,1
P00599,1.244,170.4,1.19,17.84,1.0,0.167,0.031,0.0,0,12000,3000,0.0,recreational,0
P00600,107.683,3060.5,1.961,70.34,1.896,0.5,0.297,0.0,0,7169325,61000,0.0,at_risk,1
P00601,0.933,633.0,1.156,14.044,1.0,0.167,0.167,0.0,0,34500,20000,0.0,recreational,0
P00602,3.656,878.1,1.137,15.2,1.0,0.667,0.064,0.829,0,166069,70000,58000.0,recreational,0
P00603,3.267,660.4,0.909,15.565,1.0,0.167,0.0,2.375,0,136200,16000,38000.0,recreational,0
P00604,13.261,225.0,1.487,35.731,1.594,1.333,0.17,0.0,0,96213,27000,0.0,regular,0
P00605,96.989,1140.5,1.837,72.146,1.833,2.167,0.322,0.0,0,2279239,66000,0.0,at_risk,1
P00606,0.661,785.6,1.503,12.325,1.0,0.167,0.0,0.0,0,28400,11000,0.0,recreational,0
P00607,5.367,197.8,1.597,14.465,1.0,0.5,0.0,0.889,0,50352,9000,8000.0,recreational,0
P00608,1.167,1096.4,1.529,15.706,0.812,0.167,0.167,0.0,0,57800,12000,0.0,recreational,0
P00609,1.283,881.4,1.452,11.671,1.571,0.333,0.0,0.0,0,54300,20000,0.0,recreational,0
P00610,2.567,935.5,1.101,15.209,1.0,0.333,0.03,1.786,0,111937,14000,25000.0,recreational,0
P00611,107.061,675.8,1.744,66.608,1.498,0.667,0.336,0.0,0,1523477,15000,0.0,at_risk,1
P00612,2.722,157.6,1.39,10.999,1.5,0.333,0.014,0.0,0,22800,6000,0.0,recreational,0
P00613,24.072,486.3,1.675,35.5,1.326,0.833,0.105,2.75,0,400563,28000,77000.0,regular,0
P00614,31.656,3360.9,1.539,35.164,1.454,1.167,0.197,1.758,0,3003500,190000,334000.0,regular,0
P00615,4.939,1219.5,1.287,14.246,1.476,0.5,0.047,0.771,0,232600,70000,54000.0,recreational,0
P00616,4.083,1457.1,1.414,13.575,0.774,0.167,0.057,0.0,0,284100,23000,0.0,recreational,0
P00617,10.033,1635.6,1.495,37.032,2.145,1.333,0.043,0.391,0,485121,115000,45000.0,regular,0
P00618,0.544,665.5,2.101,10.341,1.0,0.167,0.0,0.0,0,20800,16000,0.0,recreational,0
P00619,5.561,189.9,1.315,17.87,0.5,0.5,0.091,3.571,0,53405,7000,25000.0,recreational,0
P00620,42.856,1622.6,1.55,36.465,1.609,3.833,0.113,0.939,0,2204520,310000,291000.0,regular,0
P00621,6.144,970.9,1.351,15.418,1.0,0.5,0.07,1.484,0,281812,64000,95000.0,recreational,0
P00622,21.972,1720.8,1.677,33.917,2.383,1.333,0.12,1.02,0,1209981,150000,153000.0,regular,0
P00623,3.811,1527.0,1.134,14.508,0.25,0.667,0.041,0.99,0,186147,98000,97000.0,recreational,0
P00624,1.206,95.7,1.206,14.511,0.667,0.333,0.0,0.375,0,6600,8000,3000.0,recreational,0
P00625,1.05,1012.2,1.762,12.574,1.0,0.167,0.111,0.0,0,45100,17000,0.0,recreational,0
P00626,3.539,166.4,1.446,16.516,1.0,0.333,0.0,0.556,0,28900,9000,5000.0,recreational,0
P00627,3.656,1228.4,1.123,16.665,0.818,0.667,0.0,0.727,0,216480,66000,48000.0,recreational,0
P00628,3.578,248.0,1.438,17.141,1.0,0.167,0.109,2.0,0,33300,3000,6000.0,recreational,0
P00629,3.033,980.5,1.401,14.885,1.0,0.333,0.077,1.483,0,141100,29000,43000.0,recreational,0
P00630,2.956,161.9,1.205,16.017,1.25,0.5,0.013,0.0,0,18905,9000,0.0,recreational,0
P00631,2.139,801.4,1.278,16.299,1.0,0.333,0.055,0.0,0,88700,41000,0.0,recreational,0
P00632,1.944,762.4,1.303,17.662,1.0,0.333,0.02,0.0,0,82600,36000,0.0,recreational,0
P00633,3.967,182.8,1.571,16.139,2.909,0.167,0.078,0.571,0,32013,7000,4000.0,recreational,0
P00634,2.722,761.1,1.039,17.485,1.3,0.167,0.143,0.0,0,101200,7000,0.0,recreational,0
P00635,1.011,291.7,1.097,13.798,0.857,0.167,0.0,0.0,0,15900,8000,0.0,recreational,0
P00636,3.033,1082.7,1.015,13.519,1.562,0.333,0.0,1.0,0,131300,28000,28000.0,recreational,0
P00637,2.994,189.4,1.395,15.9,1.0,0.167,0.0,0.0,0,28400,5000,0.0,recreational,0
P00638,0.583,3228.3,1.39,15.273,1.05,0.167,0.0,0.8,0,51100,40000,32000.0,recreational,0
P00639,25.083,1971.9,1.551,37.095,1.233,1.167,0.116,1.954,0,1680864,130000,254000.0,regular,0
P00640,11.939,1600.8,1.661,34.616,1.662,0.667,0.147,1.191,0,613755,68000,81000.0,regular,0
P00641,3.733,889.3,1.223,14.553,0.638,0.667,0.135,1.0,0,168025,32000,32000.0,recreational,0
P00642,24.539,190.3,1.405,34.572,1.4,3.5,0.163,0.0,0,166029,50000,0.0,regular,0
P00643,3.461,177.8,1.147,15.489,0.911,0.5,0.101,0.333,0,31300,12000,4000.0,recreational,0
P00644,2.061,691.0,1.227,13.211,0.876,0.5,0.019,0.447,0,90900,47000,21000.0,recreational,0
P00645,3.072,1006.6,0.914,14.692,0.63,0.5,0.025,0.857,0,135100,63000,54000.0,recreational,0
P00646,1.906,263.3,0.978,13.291,0.5,0.5,0.082,0.0,0,29100,9000,0.0,recreational,0
P00647,0.428,160.1,0.504,19.58,1.0,0.167,0.0,0.0,0,3500,2000,0.0,recreational,0
P00648,3.656,170.8,1.002,15.946,1.0,0.167,0.053,2.5,0,30100,2000,5000.0,recreational,0
P00649,3.967,1777.6,1.076,15.535,1.0,0.5,0.01,0.549,0,339128,122000,67000.0,recreational,0
P00650,4.472,866.1,1.244,13.978,1.667,0.5,0.043,0.0,0,199200,29000,0.0,recreational,0
P00651,0.506,787.9,1.074,23.291,0.655,0.167,0.0,0.0,0,22200,20000,0.0,recreational,0
P00652,5.094,181.6,1.371,14.509,1.0,0.333,0.0,0.0,0,44200,9000,0.0,recreational,0
P00653,3.578,1578.6,1.374,16.513,3.389,0.167,0.065,1.025,0,322900,40000,41000.0,recreational,0
P00654,4.783,882.9,1.188,14.902,0.429,0.5,0.024,0.0,0,213000,53000,0.0,recreational,0
P00655,4.433,1486.0,1.554,14.758,1.0,0.333,0.114,2.022,0,314000,45000,91000.0,recreational,0
P00656,2.8,990.2,1.363,13.854,1.905,0.333,0.0,0.0,0,134900,37000,0.0,recreational,0
P00657,5.833,889.9,1.1,14.905,1.0,0.5,0.167,1.0,0,247900,43000,43000.0,recreational,0
P00658,3.733,1751.1,1.31,16.019,1.92,0.333,0.031,1.337,0,327200,104000,139000.0,recreational,0
P00659,32.122,1629.0,1.494,35.313,1.695,3.333,0.134,0.793,0,1590644,338000,268000.0,regular,0
P00660,24.656,1569.8,1.658,32.522,1.67,1.333,0.103,1.281,0,1280805,199000,255000.0,regular,0
P00661,1.322,246.6,1.018,13.684,1.0,0.167,0.0,0.0,0,17300,7000,0.0,recreational,0
P00662,1.167,827.0,1.119,15.537,3.333,0.5,0.267,0.0,0,50300,22000,0.0,recreational,0
P00663,29.244,1405.0,1.507,37.184,1.685,2.5,0.118,0.979,0,1454451,240000,235000.0,regular,0
P00664,30.178,527.2,1.64,34.51,1.769,0.667,0.173,3.312,0,513703,32000,106000.0,regular,0
P00665,2.1,1054.0,1.543,15.505,1.0,0.333,0.0,0.917,0,101300,72000,66000.0,recreational,0
P00666,7.0,277.8,1.273,15.704,1.0,0.5,0.089,1.273,0,66700,11000,14000.0,recreational,0
P00667,38.189,1450.1,1.598,34.925,1.472,3.167,0.125,0.981,0,1927562,363000,356000.0,regular,0
P00668,5.95,963.6,1.376,14.706,2.394,0.333,0.105,2.545,0,262200,33000,84000.0,recreational,0
P00669,14.622,2477.8,1.571,32.703,1.479,0.833,0.207,1.249,0,1250331,173000,216000.0,regular,0
P00670,2.839,825.7,1.24,15.84,2.231,0.667,0.11,0.32,0,123300,50000,16000.0,recreational,0
P00671,1.556,222.1,1.337,13.864,1.0,0.333,0.0,0.0,0,20500,9000,0.0,recreational,0
P00672,28.272,222.4,1.469,35.887,1.36,3.667,0.114,0.258,0,194953,66000,17000.0,regular,0
P00673,3.422,385.5,1.209,15.381,0.333,0.667,0.011,0.821,0,56300,28000,23000.0,recreational,0
P00674,4.472,984.3,1.241,14.61,0.587,0.667,0.13,0.0,0,199600,65000,0.0,recreational,0
P00675,13.883,1426.8,1.664,31.223,1.856,1.5,0.104,0.617,0,643723,149000,92000.0,regular,0
P00676,52.461,8019.0,1.782,68.919,1.548,1.5,0.347,0.0,0,7666433,264000,0.0,at_risk,1
P00677,2.761,615.4,1.154,15.286,1.0,0.5,0.042,0.649,0,97600,37000,24000.0,recreational,0
P00678,580.728,24810.5,2.425,132.762,1.992,2.5,0.401,0.0,0,128716213,381000,0.0,problem,1
P00679,3.422,287.0,1.462,16.263,0.25,0.167,0.034,1.25,0,51300,4000,5000.0,recreational,0
P00680,2.372,1103.3,1.28,15.332,1.0,0.333,0.0,0.0,0,105800,19000,0.0,recreational,0
P00681,35.739,1737.4,1.682,34.325,1.578,2.833,0.104,1.421,0,1839115,380000,540000.0,regular,0
P00682,0.933,131.7,1.376,17.76,1.0,0.167,0.0,1.0,0,7453,5000,5000.0,recreational,0
P00683,101.383,1146.9,1.85,67.762,1.863,2.333,0.275,0.0,0,1508304,57000,0.0,at_risk,1
P00684,5.094,977.4,1.231,15.107,0.667,0.167,0.0,2.385,0,218400,13000,31000.0,recreational,0
P00685,3.422,221.8,1.944,14.777,1.0,0.5,0.091,1.059,0,32100,17000,18000.0,recreational,0
P00686,2.917,312.3,1.318,15.737,1.0,0.167,0.133,3.5,0,45600,4000,14000.0,recreational,0
P00687,2.411,683.2,1.099,14.63,0.818,0.167,0.032,0.0,0,102100,19000,0.0,recreational,0
P00688,20.883,1703.4,1.585,36.987,1.309,2.0,0.244,1.136,0,1078550,206000,234000.0,regular,0
P00689,2.372,1923.6,1.284,16.547,0.517,0.333,0.066,0.0,0,182700,52000,0.0,recreational,0
P00690,3.772,267.8,1.114,14.224,1.178,0.5,0.021,0.5,0,57500,16000,8000.0,recreational,0
P00691,3.111,167.5,1.37,17.281,1.0,0.333,0.025,0.0,0,19810,4000,0.0,recreational,0
P00692,3.306,1488.1,1.223,14.943,0.935,0.667,0.024,1.131,0,169629,61000,69000.0,recreational,0
P00693,6.961,2343.3,1.453,16.114,1.0,0.667,0.011,1.468,0,661600,139000,204000.0,recreational,0
P00694,20.3,2181.7,1.599,31.416,1.381,1.0,0.109,2.934,0,1633197,197000,578000.0,regular,0
P00695,0.894,1767.9,1.316,11.575,1.0,0.333,0.0,0.647,0,85600,51000,33000.0,recreational,0
P00696,4.939,843.8,1.366,13.831,5.143,0.333,0.0,1.093,0,213100,43000,47000.0,recreational,0
P00697,1.906,835.3,1.372,14.989,1.273,0.333,0.041,0.8,0,83900,25000,20000.0,recreational,0
P00698,0.856,167.5,1.563,14.933,1.0,0.333,0.0,0.571,0,6110,7000,4000.0,recreational,0
P00699,5.25,828.8,1.179,15.012,1.333,0.333,0.081,1.222,0,229100,18000,22000.0,recreational,0
P00700,3.228,1144.9,1.496,14.597,1.0,0.333,0.108,0.476,0,145595,42000,20000.0,recreational,0
P00701,0.35,92.8,1.389,12.327,1.0,0.167,0.0,0.667,0,2600,3000,2000.0,recreational,0
P00702,2.8,887.7,1.216,15.436,1.0,0.167,0.0,0.0,0,119400,23000,0.0,recreational,0
P00703,4.2,169.6,1.469,14.818,1.75,0.5,0.037,0.0,0,25900,6000,0.0,recreational,0
P00704,32.589,335.3,1.519,36.979,1.463,1.833,0.131,1.216,0,350980,37000,45000.0,regular,0
P00705,2.8,225.4,1.237,13.435,1.0,0.5,0.0,0.8,0,38100,10000,8000.0,recreational,0
P00706,28.428,1623.2,1.608,34.546,1.566,0.833,0.157,2.293,0,1459706,92000,211000.0,regular,0
P00707,4.978,201.2,1.577,12.96,0.5,0.5,0.055,1.091,0,44700,11000,12000.0,recreational,0
P00708,2.372,173.1,1.386,17.632,1.0,0.333,0.0,1.0,0,19900,5000,5000.0,recreational,0
P00709,41.261,225.2,1.545,33.524,1.425,4.667,0.137,0.429,0,287932,84000,36000.0,regular,0
P00710,4.706,943.8,1.205,17.313,1.0,0.167,0.066,1.308,0,207800,13000,17000.0,recreational,0
P00711,2.1,1146.7,1.572,19.429,1.0,0.167,0.0,0.0,0,100100,12000,0.0,recreational,0
P00712,3.072,112.0,1.447,14.31,1.933,0.167,0.051,0.0,0,16200,3000,0.0,recreational,0
P00713,3.5,1109.0,1.412,15.007,0.909,0.5,0.144,0.0,0,166227,42000,0.0,recreational,0
P00714,3.306,201.1,1.167,13.124,1.397,0.833,0.035,0.0,0,31845,12000,0.0,recreational,0
P00715,25.317,1640.7,1.717,37.915,1.322,1.333,0.112,1.64,0,1317391,178000,292000.0,regular,0
P00716,2.178,1101.4,1.324,18.095,1.667,0.333,0.0,0.547,0,102445,53000,29000.0,recreational,0
P00717,6.067,190.6,1.218,15.808,0.917,0.333,0.051,0.5,0,51500,6000,3000.0,recreational,0
P00718,1.206,199.7,2.055,12.711,1.0,0.167,0.129,0.0,0,11000,3000,0.0,recreational,0
P00719,2.956,184.8,1.509,14.826,3.0,0.167,0.079,1.5,0,25800,2000,3000.0,recreational,0
P00720,34.261,1402.6,1.561,36.845,1.181,2.167,0.099,1.489,0,1412657,219000,326000.0,regular,0
P00721,5.639,1526.0,1.283,16.183,1.268,0.333,0.041,1.904,0,412600,52000,99000.0,recreational,0
P00722,31.072,2037.0,1.56,38.333,1.495,1.5,0.169,1.203,0,2105791,182000,219000.0,regular,0
P00723,1.4,1120.8,1.547,16.818,1.0,0.167,0.222,0.0,0,65400,7000,0.0,recreational,0
P00724,1.828,638.5,1.439,16.924,1.0,0.167,0.043,2.167,0,73300,18000,39000.0,recreational,0
P00725,2.294,697.1,1.122,17.699,1.544,0.333,0.068,0.525,0,102900,61000,32000.0,recreational,0
P00726,36.089,2885.3,1.433,32.459,1.306,2.667,0.077,0.982,0,3175219,709000,696000.0,regular,0
P00727,3.811,1044.2,1.196,15.424,1.0,0.333,0.133,0.725,0,180900,40000,29000.0,recreational,0
P00728,1.011,196.4,1.767,18.859,1.0,0.167,0.0,0.0,0,9000,2000,0.0,recreational,0
P00729,172.356,2948.1,1.935,68.126,1.794,0.167,0.289,0.0,0,9676600,15000,0.0,at_risk,1
P00730,3.383,249.3,1.569,15.261,1.0,0.333,0.0,0.875,0,32242,8000,7000.0,recreational,0
P00731,4.667,323.0,1.452,15.01,0.583,0.5,0.075,0.824,0,68800,17000,14000.0,recreational,0
P00732,13.611,306.4,1.586,34.962,1.402,0.833,0.071,0.812,0,138429,16000,13000.0,regular,0
P00733,3.072,793.5,1.411,17.139,1.556,0.167,0.089,0.767,0,112300,30000,23000.0,recreational,0
P00734,2.878,862.6,1.211,15.883,1.0,0.333,0.0,0.725,0,124700,40000,29000.0,recreational,0
P00735,1.594,180.6,1.468,14.582,1.0,0.167,0.073,0.0,0,13500,3000,0.0,recreational,0
P00736,20.961,1761.9,1.572,37.085,1.658,0.667,0.128,1.416,0,1116191,113000,160000.0,regular,0
P00737,2.1,240.8,1.116,16.817,1.0,0.167,0.019,1.692,0,28600,13000,22000.0,recreational,0
P00738,28.933,1665.2,1.581,34.39,1.411,1.333,0.13,2.329,0,1467026,170000,396000.0,regular,0
P00739,20.572,1598.3,1.664,36.032,1.812,0.833,0.157,1.097,0,1039121,103000,113000.0,regular,0
P00740,2.606,1140.6,1.717,16.277,1.0,0.333,0.0,0.0,0,117300,18000,0.0,recreational,0
P00741,2.644,233.6,2.123,14.791,1.0,0.167,0.088,2.5,0,22800,2000,5000.0,recreational,0
P00742,36.089,213.2,1.567,32.921,1.62,4.333,0.125,0.131,0,252048,61000,8000.0,regular,0
P00743,0.544,747.2,0.959,12.524,1.0,0.333,0.0,0.0,0,19400,15000,0.0,recreational,0
P00744,5.406,1099.4,1.38,15.789,1.135,0.5,0.058,0.923,0,232800,65000,60000.0,recreational,0
P00745,0.35,503.6,1.025,13.217,1.0,0.167,0.0,0.0,0,15400,28000,0.0,recreational,0
P00746,18.939,208.0,1.589,34.141,1.64,3.5,0.234,0.113,0,135591,53000,6000.0,regular,0
P00747,3.15,267.9,1.459,15.403,1.583,0.167,0.0,0.0,0,40500,5000,0.0,recreational,0
P00748,0.35,687.6,0.764,15.907,1.0,0.167,0.0,0.0,0,13100,20000,0.0,recreational,0
P00749,4.122,217.4,1.16,14.41,1.0,0.667,0.085,0.923,0,39486,13000,12000.0,recreational,0
P00750,4.394,303.8,1.365,16.751,1.167,0.333,0.035,0.438,0,66500,16000,7000.0,recreational,0
P00751,491.478,40437.3,2.411,129.928,1.974,0.167,0.434,0.0,1,116807274,30000,0.0,problem,1
P00752,3.811,711.6,1.505,14.47,1.0,0.167,0.041,0.647,0,132600,17000,11000.0,recreational,0
P00753,12.056,3190.9,1.68,32.171,2.269,1.167,0.132,0.75,0,1051254,312000,234000.0,regular,0
P00754,28.622,302.0,1.549,33.772,1.56,2.833,0.132,0.408,0,294071,49000,20000.0,regular,0
