player_id,age,gender,region,monthly_income_amd,preferred_game,account_created,risk_level,risk_label
P00787,40,M,Armavir_region,488096,casino_slots,2022-09-22,regular,0
P00788,38,F,Vanadzor,212966,sports_basketball,2023-11-13,recreational,0
P00789,37,M,Yerevan,158238,casino_live,2024-11-23,recreational,0
P00790,43,M,Ararat_region,55370,crash_aviator,2023-06-18,recreational,0
P00791,26,M,Lori_region,349110,sports_other,2022-05-22,regular,0
P00792,50,M,Gyumri,57587,sports_other,2024-01-26,recreational,0
P00793,36,M,Yerevan,68805,casino_slots,2022-06-12,recreational,0
P00794,25,M,Vanadzor,166022,casino_slots,2022-05-20,recreational,0
P00795,29,M,Yerevan,532922,sports_other,2024-02-07,problem,1
P00796,29,M,Yerevan,143655,casino_live,2023-03-05,recreational,0
P00797,25,M,Ararat_region,387890,sports_basketball,2024-10-19,recreational,0
P00798,37,M,Yerevan,226786,sports_other,2023-04-25,recreational,0
P00799,39,M,Kapan,158896,casino_slots,2022-05-11,recreational,0
P00800,32,F,Yerevan,643277,table_games,2022-03-03,regular,0
P00801,32,M,Yerevan,716127,sports_football,2024-05-04,regular,0
P00802,27,F,Other,232580,sports_football,2022-12-25,recreational,0
P00803,40,F,Yerevan,175851,sports_football,2024-09-23,regular,0
P00804,51,M,Yerevan,136704,casino_live,2024-02-08,recreational,0
P00805,32,M,Yerevan,127131,sports_other,2022-06-27,at_risk,1
P00806,33,M,Yerevan,176223,sports_basketball,2023-01-19,recreational,0
P00807,43,F,Yerevan,106478,sports_football,2023-10-12,recreational,0
P00808,37,M,Yerevan,229831,poker,2022-02-12,regular,0
P00809,31,F,Armavir_region,420041,sports_other,2022-09-17,at_risk,1
P00810,37,F,Lori_region,66760,casino_slots,2024-11-07,recreational,0
P00811,26,M,Gyumri,131177,sports_football,2024-09-08,regular,0
P00812,32,M,Yerevan,206579,sports_football,2023-02-04,regular,0
P00813,32,M,Yerevan,271313,sports_football,2022-05-14,regular,0
P00814,40,M,Yerevan,140613,sports_basketball,2024-06-18,recreational,0
P00815,46,F,Vanadzor,157228,sports_other,2023-05-09,recreational,0
P00816,41,M,Yerevan,126452,sports_football,2022-07-17,recreational,0
P00817,36,M,Armavir_region,87205,sports_basketball,2022-05-29,recreational,0
P00818,40,M,Yerevan,203149,sports_football,2023-01-20,regular,0
P00819,30,F,Yerevan,161802,sports_basketball,2022-01-03,recreational,0
P00820,41,M,Other,154125,sports_football,2022-03-11,recreational,0
P00821,52,F,Yerevan,190348,sports_football,2022-06-28,recreational,0
P00822,36,M,Ararat_region,360008,sports_football,2022-12-20,regular,0
P00823,42,M,Armavir_region,253109,casino_live,2022-01-18,recreational,0
P00824,29,F,Yerevan,191456,keno_lottery,2024-11-14,regular,0
P00825,41,M,Yerevan,81864,casino_slots,2024-08-29,recreational,0
P00826,45,M,Yerevan,339935,sports_football,2023-06-08,recreational,0
P00827,41,M,Kapan,352855,table_games,2022-12-19,regular,0
P00828,48,M,Lori_region,111679,table_games,2022-04-15,recreational,0
P00829,45,M,Yerevan,330766,sports_other,2022-12-11,regular,0
P00830,41,M,Gyumri,307033,sports_football,2024-03-30,recreational,0
P00831,38,M,Yerevan,427325,casino_live,2022-04-10,recreational,0
P00832,38,M,Yerevan,204029,keno_lottery,2024-09-05,recreational,0
P00833,32,M,Vanadzor,734877,crash_aviator,2024-08-23,at_risk,1
P00834,24,M,Ararat_region,98313,casino_slots,2022-10-28,recreational,0
P00835,44,M,Yerevan,176798,casino_slots,2022-02-11,recreational,0
P00836,44,F,Yerevan,152239,table_games,2023-06-16,recreational,0
P00837,45,M,Yerevan,571673,sports_football,2024-07-12,problem,1
P00838,21,M,Yerevan,736203,sports_football,2024-10-13,regular,0
P00839,29,M,Yerevan,325292,crash_aviator,2022-01-24,regular,0
P00840,35,F,Ararat_region,112630,sports_football,2024-02-08,recreational,0
P00841,35,F,Yerevan,95702,sports_basketball,2023-01-22,recreational,0
P00842,44,F,Yerevan,751640,sports_football,2023-12-21,regular,0
P00843,33,F,Gyumri,381101,sports_football,2024-04-18,regular,0
P00844,28,M,Yerevan,366368,sports_football,2022-12-22,regular,0
P00845,51,F,Yerevan,227819,casino_slots,2022-10-07,regular,0
P00846,47,M,Armavir_region,328819,sports_basketball,2023-07-19,regular,0
P00847,31,F,Yerevan,109890,casino_slots,2023-06-11,recreational,0
P00848,47,F,Yerevan,218450,sports_football,2023-07-03,recreational,0
P00849,44,F,Yerevan,153780,keno_lottery,2023-03-14,at_risk,1
P00850,24,M,Yerevan,150402,casino_slots,2022-07-27,recreational,0
P00851,31,F,Yerevan,130518,keno_lottery,2022-11-06,recreational,0
P00852,35,M,Yerevan,35314,sports_basketball,2024-02-10,recreational,0
P00853,45,M,Yerevan,151347,sports_football,2024-03-14,recreational,0
P00854,36,M,Ararat_region,163281,crash_aviator,2022-12-17,regular,0
P00855,32,M,Yerevan,246794,crash_aviator,2023-01-15,regular,0
P00856,31,M,Yerevan,180155,sports_football,2023-11-07,recreational,0
P00857,42,M,Yerevan,435686,casino_slots,2022-06-23,recreational,0
P00858,32,M,Lori_region,209623,casino_slots,2023-09-14,recreational,0
P00859,51,M,Yerevan,342153,sports_football,2023-12-11,regular,0
P00860,48,M,Ararat_region,230618,casino_slots,2023-04-20,recreational,0
P00861,42,M,Yerevan,278345,sports_football,2024-05-11,recreational,0
P00862,42,M,Lori_region,225901,sports_football,2022-11-23,recreational,0
P00863,40,M,Yerevan,207227,crash_aviator,2022-04-22,recreational,0
P00864,46,F,Yerevan,256873,sports_other,2022-03-02,recreational,0
P00865,34,M,Yerevan,65288,crash_aviator,2023-08-15,regular,0
P00866,58,M,Yerevan,511569,casino_live,2024-02-20,recreational,0
P00867,54,M,Gyumri,398546,table_games,2023-07-11,recreational,0
P00868,22,M,Yerevan,200643,sports_other,2024-08-14,recreational,0
P00869,29,M,Yerevan,88806,sports_other,2022-12-22,recreational,0
P00870,39,M,Yerevan,329683,sports_football,2023-09-03,recreational,0
P00871,45,M,Yerevan,184650,casino_slots,2024-07-26,regular,0
P00872,29,M,Yerevan,235069,sports_other,2023-04-30,recreational,0
P00873,46,M,Other,129677,casino_live,2022-10-29,regular,0
P00874,32,M,Gyumri,547937,sports_basketball,2024-04-04,recreational,0
P00875,39,F,Yerevan,117856,sports_football,2023-09-28,regular,0
P00876,38,M,Ararat_region,186317,crash_aviator,2022-04-29,recreational,0
P00877,30,M,Yerevan,62294,crash_aviator,2022-11-07,recreational,0
P00878,40,M,Yerevan,176328,sports_basketball,2022-08-05,recreational,0
P00879,32,M,Yerevan,145520,casino_live,2023-08-12,recreational,0
P00880,28,M,Yerevan,317840,sports_other,2023-06-26,recreational,0
P00881,23,M,Yerevan,216927,casino_live,2023-06-22,regular,0
P00882,44,M,Yerevan,318069,sports_basketball,2023-08-11,recreational,0
P00883,39,M,Vanadzor,170895,casino_slots,2024-07-02,at_risk,1
P00884,39,M,Yerevan,236421,sports_football,2024-10-20,regular,0
P00885,28,M,Yerevan,157906,sports_football,2022-06-30,recreational,0
P00886,34,M,Yerevan,376961,crash_aviator,2023-05-11,regular,0
P00887,39,F,Yerevan,216403,sports_basketball,2023-05-15,recreational,0
P00888,32,M,Kapan,258286,sports_football,2023-03-09,recreational,0
P00889,51,M,Yerevan,205690,sports_football,2023-09-20,recreational,0
P00890,43,M,Yerevan,416372,sports_basketball,2022-04-28,regular,0
P00891,36,M,Yerevan,114896,casino_live,2023-07-21,recreational,0
P00892,40,M,Ararat_region,218625,sports_basketball,2023-06-18,recreational,0
P00893,47,M,Yerevan,402244,casino_live,2023-05-17,recreational,0
P00894,52,M,Vanadzor,77708,crash_aviator,2024-06-18,recreational,0
P00895,50,M,Yerevan,229858,sports_basketball,2024-06-01,recreational,0
P00896,28,F,Yerevan,252484,crash_aviator,2024-05-25,recreational,0
P00897,30,M,Yerevan,672836,sports_football,2024-03-07,regular,0
P00898,27,F,Yerevan,258781,sports_basketball,2024-06-15,recreational,0
P00899,43,M,Yerevan,189259,sports_football,2024-04-08,recreational,0
P00900,48,M,Yerevan,618514,sports_football,2022-03-09,problem,1
P00901,32,M,Yerevan,209224,sports_football,2023-11-14,at_risk,1
P00902,33,M,Yerevan,148261,sports_football,2022-08-11,recreational,0
P00903,32,F,Yerevan,92306,crash_aviator,2023-10-11,recreational,0
P00904,28,M,Yerevan,378597,casino_slots,2022-07-08,recreational,0
P00905,57,M,Yerevan,479644,keno_lottery,2022-09-22,at_risk,1
P00906,35,M,Yerevan,113852,casino_slots,2022-06-21,recreational,0
P00907,44,F,Yerevan,206156,casino_slots,2024-01-30,recreational,0
P00908,56,M,Armavir_region,321382,sports_football,2024-08-23,recreational,0
P00909,53,F,Yerevan,295702,casino_slots,2024-01-09,recreational,0
P00910,27,F,Yerevan,113198,sports_basketball,2022-11-16,recreational,0
P00911,35,M,Yerevan,42712,keno_lottery,2023-01-06,regular,0
P00912,40,F,Lori_region,219346,keno_lottery,2022-11-13,recreational,0
P00913,51,F,Yerevan,115529,sports_football,2022-01-10,recreational,0
P00914,38,M,Yerevan,406745,casino_slots,2024-04-07,regular,0
P00915,28,M,Yerevan,289482,casino_slots,2023-08-17,recreational,0
P00916,35,M,Yerevan,314119,casino_slots,2023-06-29,recreational,0
P00917,22,M,Vanadzor,430664,sports_football,2024-06-27,recreational,0
P00918,41,M,Yerevan,587928,casino_slots,2022-12-28,regular,0
P00919,44,M,Yerevan,431700,crash_aviator,2024-10-11,recreational,0
P00920,36,M,Yerevan,640485,sports_basketball,2022-04-22,regular,0
P00921,47,M,Other,374677,casino_slots,2024-08-30,recreational,0
P00922,29,M,Vanadzor,176359,sports_football,2024-08-07,recreational,0
P00923,43,M,Armavir_region,94471,keno_lottery,2024-06-01,recreational,0
P00924,33,M,Ararat_region,622717,sports_football,2022-04-27,recreational,0
P00925,32,M,Armavir_region,185756,sports_football,2022-05-30,recreational,0
P00926,31,M,Yerevan,585236,sports_football,2022-03-26,regular,0
P00927,43,M,Yerevan,136704,crash_aviator,2022-06-29,recreational,0
P00928,38,M,Yerevan,291464,casino_live,2022-03-25,recreational,0
P00929,37,F,Yerevan,63210,sports_football,2023-07-19,at_risk,1
P00930,43,M,Yerevan,146604,sports_football,2024-11-27,recreational,0
P00931,35,M,Yerevan,171357,casino_live,2023-08-24,recreational,0
P00932,36,M,Yerevan,226844,sports_basketball,2024-04-11,recreational,0
P00933,51,M,Yerevan,307652,sports_football,2024-03-17,recreational,0
P00934,28,M,Yerevan,156887,keno_lottery,2022-11-27,problem,1
P00935,30,M,Yerevan,760690,sports_football,2024-06-08,problem,1
P00936,51,M,Yerevan,332384,casino_slots,2023-12-26,recreational,0
P00937,46,M,Yerevan,1808171,sports_football,2023-10-11,at_risk,1
P00938,33,M,Yerevan,256280,casino_live,2024-09-28,recreational,0
P00939,31,M,Yerevan,277744,crash_aviator,2022-11-17,problem,1
P00940,32,M,Yerevan,130547,sports_basketball,2022-09-12,regular,0
P00941,47,F,Gyumri,449240,casino_slots,2023-04-18,recreational,0
P00942,34,M,Yerevan,260246,poker,2024-11-02,recreational,0
P00943,30,F,Yerevan,276332,crash_aviator,2022-08-17,regular,0
P00944,46,M,Armavir_region,80082,sports_basketball,2023-08-15,recreational,0
P00945,28,M,Ararat_region,112997,sports_other,2024-02-23,recreational,0
P00946,34,M,Yerevan,246810,poker,2022-02-27,recreational,0
P00947,49,M,Yerevan,214836,sports_football,2022-06-01,recreational,0
P00948,41,M,Yerevan,68019,sports_football,2023-08-22,recreational,0
P00949,59,F,Yerevan,246969,sports_football,2023-08-18,recreational,0
P00950,35,M,Yerevan,109260,crash_aviator,2022-04-06,regular,0
P00951,35,M,Armavir_region,354235,sports_football,2024-05-13,recreational,0
P00952,33,M,Vanadzor,199784,sports_football,2023-09-24,recreational,0
P00953,43,M,Yerevan,142772,casino_slots,2023-04-05,recreational,0
P00954,38,M,Yerevan,295312,sports_football,2023-11-29,recreational,0
P00955,42,M,Ararat_region,214800,sports_football,2024-01-01,recreational,0
P00956,30,M,Gyumri,349122,sports_other,2024-08-10,recreational,0
P00957,44,M,Vanadzor,187390,sports_football,2024-02-22,recreational,0
P00958,43,M,Yerevan,192938,table_games,2023-11-17,recreational,0
P00959,38,M,Yerevan,156074,sports_football,2022-06-25,recreational,0
P00960,32,M,Vanadzor,205293,crash_aviator,2023-12-10,recreational,0
P00961,51,M,Lori_region,775540,sports_other,2024-06-14,regular,0
P00962,45,F,Yerevan,139991,sports_football,2022-06-15,recreational,0
P00963,41,F,Yerevan,413048,sports_football,2023-11-24,regular,0
P00964,26,M,Yerevan,115901,casino_slots,2022-03-29,recreational,0
P00965,39,M,Yerevan,64045,sports_basketball,2024-08-08,recreational,0
P00966,40,M,Armavir_region,199674,sports_football,2024-11-09,recreational,0
P00967,32,M,Yerevan,216623,keno_lottery,2022-03-27,recreational,0
P00968,32,M,Yerevan,170363,sports_other,2024-08-20,recreational,0
P00969,46,M,Yerevan,114114,keno_lottery,2024-11-23,regular,0
P00970,37,M,Yerevan,336087,sports_football,2023-01-17,regular,0
P00971,30,F,Ararat_region,205637,sports_football,2023-12-31,recreational,0
P00972,35,M,Yerevan,188737,casino_slots,2023-07-05,problem,1
P00973,27,F,Yerevan,91488,sports_football,2023-09-25,recreational,0
P00974,36,M,Lori_region,158660,sports_football,2024-01-21,recreational,0
P00975,61,M,Yerevan,414282,sports_football,2023-07-09,regular,0
P00976,38,M,Yerevan,221691,sports_football,2024-03-01,recreational,0
P00977,42,M,Yerevan,115878,casino_live,2024-04-07,recreational,0
P00978,37,M,Yerevan,192755,sports_football,2024-04-07,recreational,0
P00979,28,M,Yerevan,280485,table_games,2024-07-29,recreational,0
P00980,36,M,Yerevan,100145,sports_football,2023-05-23,recreational,0
P00981,35,M,Yerevan,185775,sports_basketball,2023-04-28,recreational,0
P00982,50,M,Yerevan,351700,sports_basketball,2024-11-14,recreational,0
P00983,32,M,Yerevan,130299,casino_slots,2023-08-01,regular,0
P00984,47,M,Yerevan,785878,poker,2022-10-08,at_risk,1
P00985,31,M,Yerevan,404459,crash_aviator,2024-12-01,recreational,0
P00986,41,M,Yerevan,161072,sports_football,2024-01-18,recreational,0
P00987,27,M,Yerevan,151631,sports_basketball,2022-02-13,recreational,0
P00988,42,M,Gyumri,301721,crash_aviator,2023-09-05,recreational,0
P00989,31,F,Yerevan,164004,sports_football,2024-11-15,recreational,0
P00990,25,M,Yerevan,55501,casino_slots,2023-05-21,recreational,0
P00991,30,M,Yerevan,263885,sports_football,2023-09-22,regular,0
P00992,40,M,Yerevan,227730,sports_basketball,2024-04-21,recreational,0
P00993,38,F,Yerevan,260603,sports_other,2024-09-15,recreational,0
P00994,25,M,Yerevan,115890,sports_basketball,2022-05-06,recreational,0
P00995,41,M,Yerevan,238152,poker,2022-07-21,regular,0
P00996,36,M,Vanadzor,293363,casino_slots,2022-12-07,recreational,0
P00997,30,M,Yerevan,270100,poker,2024-11-14,regular,0
P00998,32,F,Yerevan,111893,casino_live,2022-05-21,regular,0
P00999,39,M,Gyumri,334212,sports_basketball,2023-07-17,recreational,0
P01000,36,M,Yerevan,161726,sports_other,2023-07-15,recreational,0
P01001,31,M,Yerevan,538895,sports_basketball,2022-05-13,regular,0
P01002,33,M,Yerevan,89589,crash_aviator,2023-08-30,recreational,0
P01003,29,M,Yerevan,169434,sports_football,2024-03-26,recreational,0
P01004,32,F,Ararat_region,232252,keno_lottery,2024-03-25,recreational,0
P01005,26,F,Yerevan,265736,casino_slots,2022-03-21,regular,0
P01006,25,F,Yerevan,99629,casino_slots,2023-05-02,recreational,0
P01007,30,M,Gyumri,54574,casino_slots,2023-03-27,recreational,0
P01008,42,F,Yerevan,385519,casino_slots,2023-03-12,recreational,0
P01009,36,M,Yerevan,203767,casino_slots,2024-04-12,recreational,0
P01010,41,M,Yerevan,322582,casino_slots,2023-09-12,recreational,0
P01011,36,M,Yerevan,286372,sports_football,2022-02-23,recreational,0
P01012,40,M,Yerevan,242592,casino_slots,2024-07-01,recreational,0
P01013,30,F,Yerevan,153283,sports_basketball,2022-02-23,recreational,0
P01014,30,F,Yerevan,229945,casino_slots,2024-02-16,recreational,0
P01015,35,M,Yerevan,661369,casino_slots,2024-01-23,regular,0
P01016,44,F,Yerevan,187628,sports_football,2024-11-17,recreational,0
P01017,29,M,Gyumri,876389,casino_live,2022-12-27,regular,0
P01018,32,M,Yerevan,113879,sports_other,2023-12-29,regular,0
P01019,32,F,Other,106767,casino_slots,2023-08-01,regular,0
P01020,57,M,Yerevan,295006,casino_slots,2023-03-25,recreational,0
P01021,38,F,Vanadzor,119532,casino_slots,2023-01-27,recreational,0
P01022,37,M,Gyumri,500009,casino_live,2022-02-19,recreational,0
P01023,32,M,Yerevan,892541,sports_football,2023-04-21,at_risk,1
P01024,22,M,Yerevan,725842,sports_football,2024-05-27,regular,0
P01025,45,M,Gyumri,280108,casino_slots,2022-11-14,recreational,0
P01026,27,F,Gyumri,161070,sports_football,2024-10-04,regular,0
P01027,34,F,Yerevan,78515,sports_football,2022-06-18,recreational,0
P01028,27,M,Vanadzor,380165,sports_football,2024-01-22,recreational,0
P01029,46,M,Yerevan,113869,sports_football,2022-10-25,regular,0
P01030,42,M,Yerevan,397581,table_games,2024-06-19,recreational,0
P01031,25,M,Yerevan,767323,sports_football,2023-09-26,problem,1
P01032,29,M,Vanadzor,331808,sports_football,2022-11-23,at_risk,1
P01033,37,M,Yerevan,476928,keno_lottery,2023-02-10,at_risk,1
P01034,22,M,Yerevan,370171,keno_lottery,2024-11-26,regular,0
P01035,23,M,Yerevan,162675,sports_football,2024-10-27,recreational,0
P01036,32,M,Yerevan,367161,poker,2022-01-23,recreational,0
P01037,44,F,Yerevan,360920,sports_football,2023-05-19,recreational,0
P01038,32,M,Yerevan,307411,casino_live,2022-06-05,regular,0
P01039,46,M,Vanadzor,133348,sports_football,2024-09-16,recreational,0
P01040,37,M,Yerevan,612998,sports_basketball,2023-06-29,regular,0
P01041,33,M,Yerevan,65476,sports_football,2023-03-30,recreational,0
P01042,44,F,Yerevan,224731,casino_live,2022-03-28,recreational,0
P01043,28,M,Yerevan,260537,sports_football,2022-11-07,recreational,0
P01044,42,M,Yerevan,170337,sports_other,2023-02-03,regular,0
P01045,47,F,Yerevan,292905,casino_live,2024-01-25,recreational,0
P01046,32,M,Yerevan,177641,sports_football,2022-01-09,recreational,0
P01047,24,M,Yerevan,137017,poker,2023-12-20,recreational,0
P01048,22,F,Yerevan,291363,sports_basketball,2024-02-10,recreational,0
P01049,30,M,Ararat_region,163687,sports_football,2022-10-24,at_risk,1
P01050,32,M,Yerevan,277981,sports_football,2022-01-06,recreational,0
P01051,35,F,Yerevan,66805,sports_basketball,2022-06-04,recreational,0
P01052,37,M,Yerevan,207641,sports_football,2024-05-25,recreational,0
P01053,33,M,Yerevan,183990,casino_slots,2022-07-18,recreational,0
P01054,29,M,Yerevan,137429,casino_slots,2023-11-22,recreational,0
P01055,27,F,Yerevan,218715,sports_other,2024-04-10,recreational,0
P01056,26,F,Yerevan,172979,sports_other,2022-03-12,recreational,0
P01057,38,F,Yerevan,304998,crash_aviator,2022-02-25,recreational,0
P01058,44,M,Yerevan,238181,sports_football,2023-11-04,recreational,0
P01059,28,M,Yerevan,367383,casino_slots,2024-11-05,regular,0
P01060,42,F,Lori_region,208281,poker,2024-04-23,recreational,0
P01061,32,M,Yerevan,210922,sports_football,2023-05-06,regular,0
P01062,41,M,Yerevan,154788,casino_slots,2024-09-30,recreational,0
P01063,46,M,Yerevan,324966,keno_lottery,2024-04-05,regular,0
P01064,36,F,Yerevan,165055,casino_slots,2024-06-27,recreational,0
P01065,27,M,Yerevan,545477,table_games,2022-02-23,regular,0
P01066,26,M,Yerevan,373661,sports_football,2023-11-20,at_risk,1
P01067,35,F,Yerevan,455370,casino_slots,2023-10-25,at_risk,1
P01068,28,F,Yerevan,120684,sports_football,2023-09-11,regular,0
P01069,45,F,Yerevan,288464,sports_football,2024-11-19,recreational,0
P01070,31,M,Yerevan,248937,table_games,2023-05-05,problem,1
P01071,38,M,Yerevan,149784,sports_football,2022-04-06,regular,0
P01072,38,M,Ararat_region,409956,table_games,2022-07-20,recreational,0
P01073,52,M,Yerevan,255129,casino_slots,2024-03-10,recreational,0
P01074,31,F,Lori_region,693603,poker,2024-11-18,at_risk,1
P01075,37,M,Armavir_region,225925,keno_lottery,2022-09-01,recreational,0
P01076,39,M,Yerevan,264780,casino_slots,2022-06-21,regular,0
P01077,33,M,Yerevan,156515,table_games,2022-03-27,recreational,0
P01078,32,M,Kapan,446865,casino_live,2023-03-29,regular,0
P01079,28,F,Yerevan,317100,casino_slots,2023-07-17,recreational,0
P01080,41,M,Yerevan,268776,casino_slots,2022-09-19,regular,0
P01081,41,M,Yerevan,507364,sports_football,2022-11-28,recreational,0
P01082,40,M,Yerevan,304847,sports_football,2022-09-18,at_risk,1
P01083,52,M,Kapan,89654,sports_football,2024-02-04,recreational,0
P01084,39,M,Gyumri,76111,sports_other,2022-04-16,recreational,0
P01085,28,F,Ararat_region,77406,sports_football,2024-10-24,recreational,0
P01086,34,M,Gyumri,146357,casino_slots,2024-08-25,recreational,0
P01087,26,M,Yerevan,340849,casino_slots,2023-01-05,problem,1
P01088,31,F,Yerevan,253219,casino_slots,2023-04-04,recreational,0
P01089,50,M,Other,177444,poker,2023-04-22,recreational,0
P01090,41,M,Lori_region,464431,keno_lottery,2022-04-09,regular,0
P01091,29,M,Kapan,184086,poker,2022-05-20,recreational,0
P01092,54,M,Gyumri,181221,casino_slots,2022-10-29,recreational,0
P01093,27,M,Yerevan,198003,sports_football,2024-06-10,regular,0
P01094,36,F,Yerevan,366593,keno_lottery,2024-08-22,recreational,0
P01095,45,F,Ararat_region,111709,sports_football,2024-07-07,regular,0
P01096,45,M,Yerevan,209267,sports_football,2023-02-18,recreational,0
P01097,27,M,Yerevan,164372,sports_football,2022-11-04,recreational,0
P01098,29,M,Yerevan,266090,casino_slots,2022-08-04,recreational,0
P01099,31,M,Yerevan,344934,casino_live,2024-08-15,at_risk,1
P01100,32,M,Yerevan,180780,sports_football,2024-02-14,recreational,0
P01101,43,M,Yerevan,238604,crash_aviator,2023-12-09,regular,0
P01102,30,M,Yerevan,361255,sports_football,2023-01-29,recreational,0
P01103,34,F,Yerevan,180217,sports_football,2024-10-14,recreational,0
P01104,29,F,Yerevan,912858,sports_basketball,2022-06-21,regular,0
P01105,39,M,Yerevan,206248,sports_basketball,2024-09-08,recreational,0
P01106,33,M,Yerevan,181969,casino_live,2023-05-25,recreational,0
P01107,34,M,Yerevan,167384,sports_football,2022-03-15,recreational,0
P01108,50,M,Yerevan,392815,sports_football,2024-05-10,regular,0
P01109,24,M,Yerevan,134123,sports_football,2022-12-02,recreational,0
P01110,28,M,Yerevan,193607,crash_aviator,2023-04-27,recreational,0
P01111,38,M,Kapan,180734,table_games,2022-07-13,recreational,0
P01112,29,M,Yerevan,439486,casino_slots,2023-03-17,at_risk,1
P01113,33,M,Yerevan,214428,casino_slots,2022-06-13,recreational,0
P01114,40,M,Yerevan,220072,poker,2023-09-30,recreational,0
P01115,43,M,Yerevan,188747,sports_football,2024-06-11,recreational,0
P01116,33,M,Vanadzor,394425,sports_football,2022-12-10,recreational,0
P01117,40,M,Lori_region,222347,casino_slots,2022-02-06,recreational,0
P01118,31,M,Yerevan,1337264,sports_football,2023-08-29,regular,0
P01119,35,M,Lori_region,184543,sports_other,2022-07-13,recreational,0
P01120,37,M,Yerevan,290735,sports_other,2022-05-13,recreational,0
P01121,39,M,Yerevan,125202,sports_football,2023-01-15,recreational,0
P01122,36,M,Yerevan,362619,sports_other,2022-08-12,recreational,0
P01123,23,F,Yerevan,126572,sports_basketball,2023-04-13,recreational,0
P01124,40,M,Yerevan,226082,sports_football,2022-07-29,recreational,0
P01125,55,M,Yerevan,157708,crash_aviator,2023-12-10,recreational,0
P01126,42,M,Yerevan,367232,casino_live,2023-05-22,regular,0
P01127,27,M,Yerevan,160062,sports_football,2024-09-11,recreational,0
P01128,48,M,Yerevan,121308,sports_football,2024-05-07,recreational,0
P01129,41,M,Yerevan,328922,sports_football,2023-03-27,problem,1
P01130,45,F,Yerevan,389065,sports_football,2022-10-23,recreational,0
P01131,31,M,Yerevan,227374,sports_football,2024-11-01,recreational,0
P01132,50,M,Yerevan,94494,sports_football,2024-09-20,recreational,0
P01133,38,M,Yerevan,753479,crash_aviator,2024-11-26,at_risk,1
P01134,40,M,Gyumri,115261,crash_aviator,2023-05-31,recreational,0
P01135,29,F,Yerevan,261030,crash_aviator,2023-12-11,recreational,0
P01136,33,M,Yerevan,237351,casino_slots,2024-10-07,recreational,0
P01137,49,M,Lori_region,244964,casino_live,2022-08-10,recreational,0
P01138,48,M,Yerevan,454661,casino_live,2023-05-20,recreational,0
P01139,39,M,Yerevan,118942,poker,2024-11-22,recreational,0
P01140,36,M,Yerevan,403940,casino_live,2022-12-03,regular,0
P01141,21,M,Yerevan,596180,casino_live,2022-04-07,regular,0
P01142,30,M,Yerevan,130489,crash_aviator,2023-09-13,recreational,0
P01143,34,M,Yerevan,123975,casino_slots,2022-02-25,recreational,0
P01144,31,F,Yerevan,155923,sports_football,2023-09-15,recreational,0
P01145,33,M,Armavir_region,211732,sports_football,2024-09-11,recreational,0
P01146,32,M,Yerevan,120122,sports_basketball,2024-07-25,regular,0
P01147,25,M,Yerevan,237142,sports_football,2024-09-22,recreational,0
P01148,50,M,Vanadzor,120272,sports_football,2024-01-16,regular,0
P01149,35,M,Yerevan,343650,sports_football,2023-10-20,recreational,0
P01150,31,M,Ararat_region,381095,sports_football,2023-08-17,regular,0
P01151,34,M,Yerevan,1335594,keno_lottery,2023-07-10,at_risk,1
P01152,32,M,Yerevan,418242,sports_basketball,2022-05-28,regular,0
P01153,27,M,Armavir_region,282761,sports_football,2024-11-20,at_risk,1
P01154,26,M,Yerevan,173397,sports_basketball,2022-04-21,regular,0
P01155,27,F,Vanadzor,202837,sports_football,2024-03-23,recreational,0
P01156,32,M,Yerevan,177298,casino_slots,2022-02-21,recreational,0
P01157,35,M,Vanadzor,325716,casino_slots,2024-07-12,recreational,0
P01158,37,F,Yerevan,160392,sports_football,2024-08-18,regular,0
P01159,33,M,Yerevan,494431,casino_slots,2024-07-26,recreational,0
P01160,31,M,Yerevan,854295,sports_football,2024-01-22,at_risk,1
P01161,32,F,Lori_region,162584,casino_slots,2022-03-06,recreational,0
P01162,33,M,Yerevan,823433,keno_lottery,2023-07-28,regular,0
P01163,30,M,Yerevan,121680,poker,2024-06-10,recreational,0
P01164,33,F,Ararat_region,404174,sports_football,2023-01-19,at_risk,1
P01165,43,M,Yerevan,95080,casino_live,2023-06-10,recreational,0
P01166,37,M,Yerevan,453158,crash_aviator,2022-11-15,recreational,0
P01167,39,M,Yerevan,104205,crash_aviator,2022-10-05,regular,0
P01168,31,M,Yerevan,87596,sports_football,2022-08-18,recreational,0
P01169,39,M,Yerevan,131053,sports_other,2024-06-24,recreational,0
P01170,46,M,Yerevan,619049,sports_football,2023-06-23,regular,0
P01171,53,F,Yerevan,496556,sports_football,2023-01-31,regular,0
P01172,39,M,Yerevan,191327,casino_slots,2023-04-20,recreational,0
P01173,30,M,Yerevan,299592,sports_other,2022-02-01,recreational,0
P01174,39,F,Yerevan,169907,sports_football,2022-02-13,recreational,0
P01175,36,F,Yerevan,222332,crash_aviator,2022-07-22,recreational,0
P01176,56,M,Yerevan,411093,sports_other,2024-03-22,recreational,0
P01177,40,M,Yerevan,159118,table_games,2023-05-19,recreational,0
P01178,29,M,Yerevan,122703,crash_aviator,2022-07-30,recreational,0
P01179,49,F,Yerevan,227726,crash_aviator,2024-02-21,recreational,0
